,id_,pre_id,post_id,dist_to_post_syn_soma,dist_to_pre_syn_soma,size,center_position,synapses_depth_in_post,synapses_depth_in_pre,compartment_in_post_syn_soma,compartment_in_pre_syn_soma,pre_clf_type,pre_cell_type,pre_m_type,post_clf_type,post_cell_type,post_mtype_type
18987,248734383,864691136084952172,864691136110138040,137.26449075317382,165.7543170394897,2140,[57267.  24434.    495.3],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,23P,L2c
18988,293247533,864691136812887923,864691136903487410,80.71056665039063,278.5006600341797,4608,[64259.5 49271.5   678.1],-1.0,-1.0,3.0,2.0,E,23P,L4b,I,BC,PTC
18989,433979337,864691135463153565,864691136088948279,364.8891157226562,185.7860391082764,8368,[342778. 156724.  20991.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4a,E,6P-CT,L6tall-c
18990,116079079,864691135865240702,864691135383755755,0.0,324.6740484619141,4600,[154204. 126944.  23198.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
18991,220520972,864691135013711766,864691136451939583,82.0517890625,390.3746915130615,48464,[53582.5 47323.5   664.7],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-IT,L5ET
18992,344398869,864691135989813760,864691135122898215,64.7079284362793,1361.6203768234252,2448,[289398. 140790.  24657.],-1.0,-1.0,3.0,2.0,E,4P,L3b,E,4P,L3b
18993,435077991,864691136389708560,864691135275034853,39.95716430664063,171.42007385253908,5780,[339520. 129560.  16001.],-1.0,-1.0,3.0,3.0,I,BC,PTC,E,23P,L3a
18994,152270669,864691135495170448,864691136089463863,104.8718193511963,203.9655517272949,2780,[171872. 144244.  26107.],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,23P,L3b
18995,143868767,864691135816766287,864691135716124954,82.99809747314453,164.98254071044923,500,[167370. 180719.  18544.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4c
18996,211385400,864691135463505821,864691135749110825,85.95824406433105,284.2066582603455,2408,[204980. 212468.  18685.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,5P-ET,L5ET
18997,237381951,864691136309705562,864691135659007618,273.2149567489624,245.73346867370608,38764,[221406. 138452.  26220.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-ET,L5ET
18998,87739490,864691135428987952,864691136008952238,41.58657800292968,140.83087170410155,1208,[138534. 120086.  26835.],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,23P,L2a
18999,98878489,864691135927329236,864691135065895492,29.797148193359376,212.96622059631343,4420,[35190.5  37727.     409.35],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
19000,103626544,864691136012506275,864691135842125027,29.846337158203124,143.67573089599608,8352,[143976. 140214.  20067.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
19001,79541634,864691136744533476,864691136117008292,42.78368864440918,332.4498454589844,10700,[131393. 131037.  17878.],-1.0,-1.0,3.0,2.0,E,23P,L2b,E,23P,L2c
19002,413969877,864691135655414466,864691136051826163,62.85387564086914,162.3030372161865,7364,[330636. 170414.  17701.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,DTC
19003,116677558,864691134988930682,864691135865122174,91.72259439849852,199.91848089599608,5884,[151904. 147478.  17930.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L2c
19004,365143092,864691135618694543,864691134918614794,134.10271404266356,507.4799947700501,1628,[300366. 131368.  19196.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4c,I,BPC,ITC
19005,169197445,864691135684644023,864691135275946213,202.63587031555176,52.469902374267576,7392,[182126. 215978.  25786.],-1.0,-1.0,3.0,2.0,E,5P-IT,L6tall-a,E,6P-IT,L5ET
19006,377142273,864691135275185637,864691135495139472,81.84248550415039,170.04540576171874,3652,[308240. 202512.  19870.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,BC,PTC
19007,178944712,864691135941126516,864691135776870317,34.13571484375,153.95138162231444,10828,[190504. 119864.  16388.],-1.0,-1.0,3.0,3.0,I,BC,PTC,I,BC,PTC
19008,299560223,864691136903020210,864691136602766033,86.13251400756836,273.8969639129639,4680,[259928. 160258.  23321.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
19009,355991877,864691136210648252,864691135850425543,53.59402526855469,100.65726043701171,416,[74197.   26619.     493.85],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,23P,L2a
19010,177597207,864691135658645378,864691136662225374,49.50113330078125,88.52881098937988,1640,[47691.5 30890.    418. ],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2a
19011,282428557,864691135942364532,864691136681950070,0.0,258.13387762451174,5604,[250946. 155567.  23965.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
19012,116138269,864691135566087703,864691135081988855,0.0,182.4501943511963,824,[37990.5   31119.75    433.975],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
19013,222653478,864691135545421352,864691135367983353,12.168089538574218,429.66427964782713,1136,[212870. 248970.  21211.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-b
19014,319169110,864691136577957908,864691135341069765,79.07945742797851,307.7225722885132,5516,[67959.5   33612.5     605.475],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
19015,41237467,864691135059550107,864691135952029987,124.66726107025148,163.01547005462646,3348,[107006. 180290.  24444.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L4a
19016,354966499,864691136552115618,864691136866259822,102.09120440673829,192.702747505188,4144,[73501.    55094.      576.425],-1.0,-1.0,3.0,2.0,E,5P-ET,L5a,E,5P-ET,L5ET
19017,404589581,864691135082007287,864691135687400672,63.00553747558594,273.07407858276366,3132,[325262. 112312.  22696.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
19018,441053107,864691135133884320,864691135815481935,26.42764367675781,165.19351290893556,3560,[346656. 149484.  22169.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
19019,90086308,864691135939065141,864691135368012281,9.4892177734375,253.01212658309936,4916,[136262. 134830.  20237.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
19020,404842706,864691135065009988,864691135270011557,180.28532749938964,148.6509804382324,7708,[326508. 164178.  24658.],-1.0,-1.0,3.0,2.0,E,4P,L4c,E,5P-ET,L5ET
19021,456099407,864691135012535030,864691136057160408,84.85946173095704,134.24779895019532,12460,[352940. 245808.  22209.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-c,E,6P-IT,L6tall-c
19022,289703126,864691135868010518,864691135974465135,110.07901684570312,299.9755176925659,564,[255304. 207704.  17316.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,6P-IT,L6short-b
19023,414065469,864691135940624038,864691136362261730,66.31490618896484,474.505255645752,23340,[330891. 168457.  17630.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,5P-IT,L5a
19024,60697994,864691136137332861,864691136370781576,143.99800424194336,1971.5379550971984,4740,[30344.25  44669.      496.325],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-c,E,5P-IT,L5b
19025,357070020,864691135937402884,864691135387624321,42.463079956054685,202.00078491210937,1472,[74441.5   43963.5     520.875],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
19026,447286642,864691135475355712,864691135584589688,182.51667120361327,230.27048822021484,16500,[347828. 165482.  17468.],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,6P-IT,L6short-a
19027,180741034,864691134948335356,864691135726461247,40.15164617919922,268.6971533508301,164,[47884.5  58444.     536.25],-1.0,-1.0,3.0,2.0,E,6P-IT,L5b,E,6P-CT,L6tall-b
19028,398064607,864691136911864561,864691135273918993,28.19029272460937,128.89354318237304,3300,[319138. 113870.  19531.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
19029,444870905,864691135771603451,864691136201203646,15.029087768554689,244.37415158843996,9480,[351570. 118628.  25026.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
19030,398487191,864691135538168434,864691136227941457,35.601481872558594,286.26462405395506,2260,[320905. 133423.  17234.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
19031,99713966,864691135748812073,864691135464010302,107.30148638916016,211.21169314575195,4860,[140868. 187352.  23791.],-1.0,-1.0,3.0,2.0,I,BC,DTC,E,4P,L4c
19032,182167489,864691137197069633,864691136740405084,75.88928540039062,139.8998532104492,356,[188212. 194168.  24900.],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,5P-IT,L6tall-a
19033,401654527,864691135538168434,864691136275031565,144.59697494506835,220.80993109130856,6320,[320440. 168584.  19123.],-1.0,-1.0,2.0,2.0,I,BC,PTC,E,5P-IT,L5a
19034,174672795,864691136210479292,864691135477448360,135.11634181213378,359.6921440887451,15368,[46087.    52434.5     616.025],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-a,E,6P-IT,L6short-a
19035,330034688,864691136116177572,864691135687223008,75.0578295288086,257.8718595275879,3316,[279490. 130450.  26698.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
19036,162778682,864691135945906724,864691136092598708,22.01391906738281,163.93100289916993,1216,[44535.75 53067.     600.15],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-a
19037,345459440,864691135696922778,864691136100918901,38.441703842163086,245.65229587173465,4732,[287578. 107008.  24490.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
19038,81744939,864691135429487664,864691135122836263,79.82741625976563,427.1042275695801,5784,[131336. 200310.  17547.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-ET,L5ET
19039,324627816,864691135975479875,864691135355750351,54.61455981445312,300.7974475479126,10496,[277402. 218586.  23133.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-a,E,6P-IT,L6short-b
19040,441075215,864691136965986254,864691136522557329,41.88538955688477,358.8440604972839,9804,[86396.5 28574.    608.1],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
19041,113456078,864691135941968500,864691136012429987,138.43422048950194,248.76273371124267,14480,[149268. 212880.  23977.],-1.0,-1.0,3.0,2.0,E,4P,L4b,I,BC,PTC
19042,331048229,864691136210497468,864691136135523467,24.659391845703126,165.04875228118897,2780,[278062. 159058.  17207.],-1.0,-1.0,3.0,2.0,I,BPC,DTC,E,4P,L4a
19043,332155734,864691135888523145,864691135273233425,69.02183648681641,353.3932609405518,1896,[280403. 196674.  21722.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-a,I,MC,DTC
19044,305799765,864691135503419122,864691135478997958,248.4222829589844,92.22175662231446,1988,[65781.5   43575.5     440.175],-1.0,-1.0,3.0,3.0,E,4P,L4c,E,6P-IT,L6tall-a
19045,287164791,864691136443909251,864691136974319900,177.04537730407714,176.15052755737304,348,[252822. 211396.  19233.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5a,E,5P-IT,L6short-a
19046,168060389,864691136085255788,864691136110213560,44.51059878540039,314.6819562454224,2296,[182716. 248744.  19495.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,I,BC,PTC
19047,373627004,864691136811954035,864691135975266159,117.04450733947752,186.7151743774414,7556,[304408. 188970.  24266.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4c,E,6P-IT,L6short-a
19048,306683945,864691137019552110,864691135441338952,647.1319016265869,452.1657566986084,448,[65591.5   47914.      605.725],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
19049,226426645,864691136371687048,864691135383792602,367.2438403625488,122.72344879150393,8724,[54368.5   32556.      439.575],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,6P-IT,L6short-a
19050,160043699,864691136012619939,864691135349839831,62.67425915527344,347.15457631683347,5600,[44285.5 31468.5   542.1],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
19051,317938574,864691135715227930,864691136578143508,57.831784790039066,653.2475793304443,1540,[271582. 130702.  19949.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3b
19052,386350568,864691136311106650,864691135614865355,93.67566123962402,648.6422548065185,4792,[313838. 112508.  19303.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,23P,L2b
19053,274669283,864691136451940095,864691136951607775,98.1336018371582,175.46241552734375,6952,[61317.5   22514.      480.275],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2b
19054,426517670,864691135569282284,864691135454926186,134.65537017822265,1429.764102180481,3572,[336586. 112850.  23394.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
19055,367175713,864691136904061874,864691136287283395,9.6002470703125,282.29617721557617,216,[74614.    45549.      548.725],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
19056,277445014,864691136870139758,864691134989361786,85.19369635009765,458.0824893951416,1068,[247468. 207554.  24018.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-c,E,6P-IT,L6short-b
19057,224641482,864691135538059634,864691135585903484,25.4500029296875,532.8711104125977,5620,[53818.5  57061.     609.25],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,6P-CT,L6tall-a
19058,202300044,864691136966431694,864691136444798851,95.97648123168943,181.92591192626952,1748,[203894. 140238.  16531.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,4P,L3b
19059,372054447,864691135974761839,864691135083033847,73.04072282409668,336.6244913482666,4276,[302750. 132632.  26242.],-1.0,-1.0,3.0,2.0,I,BPC,ITC,I,BC,PTC
19060,414001392,864691135065005636,864691137020580974,134.42266735839843,463.28484721374514,20084,[82054.   33994.     625.55],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,4P,L4a
19061,80829145,864691135645541103,864691137197332033,127.67281176757812,103.48878604125976,4480,[134302. 151408.  23352.],-1.0,-1.0,3.0,3.0,I,BC,PTC,I,MC,DTC
19062,453710555,864691135889893769,864691135194713642,351.1916185760498,118.20435803222657,4536,[88595.    23413.5     437.075],-1.0,-1.0,3.0,2.0,I,NGC,STC,E,5P-IT,L5a
19063,356700675,864691135565343831,864691135518398090,67.8034651184082,218.4292325592041,4516,[74408.5  36571.25   615.6 ],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
19064,90380806,864691135698407445,864691134885049594,121.0197674560547,118.2700274658203,21436,[138444. 220408.  17849.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,6P-CT,L6short-a
19065,390909994,864691135866416150,864691135386115669,97.881365234375,289.8161813812256,868,[317564. 128000.  16022.],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,23P,L3b
19066,399616179,864691135479380166,864691135489153082,133.15169604492186,436.1636502227783,188,[79858.5   51579.      670.825],-1.0,-1.0,3.0,2.0,E,5P-IT,L5ET,E,6P-IT,L6short-b
19067,466189279,864691135639940411,864691135508730633,276.75504235076903,527.4696868591309,3112,[363319. 130021.  24285.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,4P,L4a
19068,286603297,864691135123205927,864691135374712393,64.85903863525391,256.69963697814944,3724,[62476.5  44010.5    497.25],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-IT,L5b
19069,473820291,864691135515938259,864691136482927148,118.54182467651368,302.75583211517335,2616,[364540. 187720.  24552.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,6P-CT,L6tall-a
19070,247573118,864691135777303981,864691135464209565,181.88279541015623,254.21461560058597,412,[229928. 137096.  19273.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,I,MC,DTC
19071,444096183,864691136389282935,864691135760638909,88.06502810668945,149.54153100204468,19136,[348354. 158672.  16969.],-1.0,-1.0,3.0,2.0,E,4P,L4a,I,MC,PTC
19072,148091022,864691136312204093,864691135213195392,88.9358531112671,135.8241501464844,10852,[170886. 213680.  26813.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,5P-ET,L5ET
19073,343367653,864691136907301230,864691135118201053,11.513392578125,136.11702215576173,2160,[287137. 105108.  24064.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
19074,309089438,864691135538639986,864691135545795368,34.027103881835934,227.0868349456787,2460,[266696. 149258.  23225.],-1.0,-1.0,2.0,2.0,I,MC,DTC,E,4P,L3b
19075,123863526,864691135275665637,864691135546013736,30.53204425048828,371.9627632255554,928,[38966.   26777.5    509.15],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
19076,273490289,864691136483096108,864691135781376848,93.46499935913086,514.3747394104004,4308,[241158. 200648.  23143.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
19077,285622919,864691135926604814,864691136618444685,116.62961151123046,242.70295712280276,12496,[252840. 142200.  26066.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,4P,L3b
19078,271998621,864691135759423822,864691135455357802,134.20715872192383,116.45531512451171,6888,[60908.5 37533.5   482.5],-1.0,-1.0,3.0,2.0,I,BPC,ITC,I,MC,DTC
19079,454596980,864691136422871599,864691135918802096,11.0534560546875,264.1207968521118,3136,[88877.5   21909.      657.325],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,23P,L2a
19080,126130029,864691135516890835,864691136904825266,35.70004748535156,104.20565747070312,7852,[157160. 152232.  23349.],-1.0,-1.0,3.0,2.0,E,23P,L3b,I,BC,PTC
19081,245485121,864691135749570089,864691136312815933,53.75148327636719,147.89822270202637,6056,[228432. 217312.  18527.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,6P-IT,L6short-b
19082,449161153,864691136267313396,864691135777982909,303.46208618927,58.8471010131836,976,[87386.   36631.     455.65],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-b,E,6P-IT,L6tall-a
19083,143337840,864691135975369583,864691136966995662,47.14600091552735,106.9102201538086,2568,[169244. 157506.  17879.],-1.0,-1.0,3.0,3.0,E,4P,L4b,I,MC,DTC
19084,213283930,864691135502996661,864691135590996235,105.92790075683594,371.5920323333741,5044,[52990.  50578.5   659.1],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-ET,L5ET
19085,148359833,864691135511495120,864691135335459561,52.84505169677735,180.3367781982422,4248,[42649.    49582.5     593.375],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,5P-ET,L5ET
19086,217262672,864691135809456588,864691135447404372,56.15303408050537,101.10824505615234,21220,[211578. 132954.  17908.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L3a
19087,296067022,864691135700332066,864691136389115511,89.94409510803223,523.443345993042,4276,[64388.    37703.      436.325],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,4P,L3b
19088,231466134,864691136952940767,864691135397342241,90.40820147705078,193.70974865722656,6776,[54926.5  36574.5    574.65],-1.0,-1.0,3.0,3.0,E,5P-IT,L4c,E,23P,L3b
19089,214012076,864691135494493380,864691136227860561,388.51093751144407,212.53773823547365,1484,[209299.  95758.  22730.],-1.0,-1.0,3.0,2.0,I,NGC,STC,E,5P-IT,L5a
19090,436109425,864691135526405723,864691135776781485,557.3875783233642,548.7307674560547,1840,[85973.  21841.    442.9],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
19091,49820483,864691136951820767,864691135856049198,95.77416339111328,248.99791228485108,1324,[115489. 141692.  19743.],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,23P,L2c
19092,94935585,864691136272923838,864691136238644796,96.48009997558594,157.1484990234375,4596,[35487.5 53806.5   468.3],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,I,BC,PTC
19093,417949911,864691136273908158,864691135397140001,88.44199768066406,262.0232791900635,39992,[333974. 122052.  25135.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
19094,163483908,864691135575458078,864691135113360025,44.7968147277832,308.06398263549806,2628,[179500. 252642.  21305.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6tall-b,I,BC,PTC
19095,119576214,864691136236744207,864691136118949912,51.927358337402346,255.6223867645264,21672,[153147. 176932.  27163.],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,5P-IT,L5a
19096,340385029,864691135338262246,864691135725213867,39.43346104431152,387.47128202819823,16860,[284631. 197586.  19761.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6tall-a,E,5P-IT,L5b
19097,291595402,864691136005831882,864691135571822829,151.09964347839357,461.7674711227417,3632,[63709.  22046.5   503.7],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,23P,L2c
19098,511767230,864691135594581547,864691135492119647,129.69852978515624,627.9631802520752,7436,[36921.5  44769.     686.35],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
19099,164019051,864691136330264042,864691135545285672,0.0,186.23333184814453,3696,[182106. 137390.  16453.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
19100,181548487,864691135211380672,864691136391352703,10.4409072265625,214.9602310791016,1480,[191770. 185607.  16862.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
19101,100371626,864691136484402988,864691136012506275,27.60363427734375,334.1609397354126,4672,[142988. 121390.  20832.],-1.0,-1.0,3.0,2.0,I,NGC,STC,I,BC,PTC
19102,207072785,864691136238488380,864691136674104711,109.37488790893556,346.61054095458985,1208,[205244. 109736.  23830.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L2c
19103,140639623,864691135292902070,864691135387903105,130.58116174316407,237.5318797302246,11468,[165104. 176738.  23919.],-1.0,-1.0,3.0,2.0,E,4P,L4b,I,MC,DTC
19104,63520514,864691135338957286,864691136309699418,88.05004034423828,811.9234689025878,38576,[123886. 115688.  24173.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,23P,L2c
19105,258541090,864691135989310976,864691135942589812,85.95806359863282,221.58524325561524,1884,[59113.    38950.      594.125],-1.0,-1.0,3.0,3.0,E,4P,L4a,I,BC,PTC
19106,102836737,864691136311213914,864691135195806250,15.10799755859375,422.3856536560058,5516,[36038.25 32818.25   520.05],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
19107,392236953,864691136001931978,864691135685003703,90.66115112304688,196.6707208251953,2848,[316491. 101243.  23478.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
19108,495143209,864691135445997458,864691136379794133,36.38320947265625,40.0210046081543,2400,[386014. 125990.  23861.],-1.0,-1.0,3.0,3.0,E,4P,L3b,E,23P,L3b
19109,498017145,864691135123316519,864691135256693935,90.39584985351564,450.10696359252927,16580,[94499.5   46859.      637.075],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,5P-ET,L5ET
19110,446416876,864691135516899795,864691135163106861,12.373814453125,133.58754653930663,2064,[87479.75 35539.25   451.05],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
19111,166580398,864691137054692726,864691135339044582,105.59606411743164,239.3124664916992,5760,[183222. 189000.  19901.],-1.0,-1.0,3.0,2.0,E,4P,L3b,E,5P-ET,L5ET
19112,305700190,864691135374296264,864691135876672083,100.64651496887208,114.6612188873291,12944,[66163.5  44205.5    419.85],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,5P-IT,L5a
19113,160090931,864691136089938231,864691135473265714,89.02402685546875,90.23197766113282,5844,[175568. 124574.  16851.],-1.0,-1.0,3.0,3.0,E,23P,L2b,I,BPC,ITC
