run_name,epoch,train_acc,val_acc,overfitting_gap,cnn_depth,examples_per_epoch,val_e_acc,val_i_acc,e_i_gap,learning_rate,timestamp,cm_e_correct,cm_e_incorrect,cm_i_correct,cm_i_incorrect
2dcnn_mc_d1_e5000,27,59.94,60.43,-0.49,1,5000,52.30,68.56,-16.26,0.000006,2025-08-22 16:20:14,1296,1182,1699,779
2dcnn_mc_d3_e5000,27,67.26,64.93,2.33,3,5000,68.32,61.54,6.78,0.000006,2025-08-22 16:20:16,1693,785,1525,953
2dcnn_mc_d3_e20000,17,66.50,66.44,0.06,3,20000,76.35,56.54,19.81,0.000007,2025-08-22 16:20:25,1892,586,1401,1077
2dcnn_mc_d3_e10000,28,66.66,65.31,1.35,3,10000,83.54,47.09,36.44,0.000006,2025-08-22 16:20:32,2070,408,1167,1311
2dcnn_mc_d5_e20000,3,65.38,65.82,-0.44,5,20000,71.75,59.89,11.86,0.000009,2025-08-22 16:20:42,1778,700,1484,994
2dcnn_mc_d1_e10000,19,61.06,60.77,0.29,1,10000,64.41,57.14,7.26,0.000007,2025-08-22 16:20:46,1596,882,1416,1062
2dcnn_mc_d1_e5000,28,60.14,60.43,-0.29,1,5000,53.75,67.11,-13.36,0.000006,2025-08-22 16:20:53,1332,1146,1663,815
2dcnn_mc_d3_e5000,28,67.30,64.57,2.73,3,5000,66.99,62.15,4.84,0.000006,2025-08-22 16:20:55,1660,818,1540,938
2dcnn_mc_d1_e20000,12,60.86,61.64,-0.78,1,20000,67.43,55.85,11.58,0.000008,2025-08-22 16:21:06,1671,807,1384,1094
2dcnn_mc_d3_e10000,29,67.17,64.37,2.80,3,10000,57.18,71.55,-14.37,0.000006,2025-08-22 16:21:06,1417,1061,1773,705
2dcnn_mc_d3_e20000,18,66.43,66.49,-0.06,3,20000,72.68,60.29,12.39,0.000007,2025-08-22 16:21:21,1801,677,1494,984
2dcnn_mc_d1_e5000,29,60.68,60.47,0.21,1,5000,55.08,65.86,-10.77,0.000006,2025-08-22 16:21:31,1365,1113,1632,846
2dcnn_mc_d3_e5000,29,66.84,64.18,2.66,3,5000,64.65,63.72,0.93,0.000006,2025-08-22 16:21:33,1602,876,1579,899
2dcnn_mc_d5_e20000,4,66.31,63.88,2.43,5,20000,84.50,43.26,41.24,0.000009,2025-08-22 16:21:37,2094,384,1072,1406
2dcnn_mc_d3_e10000,30,66.87,65.86,1.01,3,10000,71.51,60.21,11.30,0.000005,2025-08-22 16:21:39,1772,706,1492,986
2dcnn_mc_d1_e10000,20,60.29,60.92,-0.63,1,10000,64.65,57.18,7.47,0.000007,2025-08-22 16:21:43,1602,876,1417,1061
2dcnn_mc_d1_e5000,30,60.02,60.39,-0.37,1,5000,52.06,68.72,-16.67,0.000005,2025-08-22 16:22:10,1290,1188,1703,775
2dcnn_mc_d3_e5000,30,67.08,64.57,2.51,3,5000,69.98,59.16,10.82,0.000005,2025-08-22 16:22:12,1734,744,1466,1012
2dcnn_mc_d3_e10000,31,66.04,65.72,0.32,3,10000,74.01,57.43,16.59,0.000005,2025-08-22 16:22:13,1834,644,1423,1055
2dcnn_mc_d3_e20000,19,66.81,66.91,-0.10,3,20000,70.94,62.87,8.07,0.000007,2025-08-22 16:22:16,1758,720,1558,920
2dcnn_mc_d5_e20000,5,67.27,65.23,2.04,5,20000,85.67,44.79,40.88,0.000009,2025-08-22 16:22:33,2123,355,1110,1368
2dcnn_mc_d1_e20000,13,60.95,61.95,-1.00,1,20000,68.89,55.00,13.88,0.000008,2025-08-22 16:22:37,1707,771,1363,1115
2dcnn_mc_d1_e10000,21,60.89,60.82,0.07,1,10000,66.10,55.53,10.57,0.000007,2025-08-22 16:22:39,1638,840,1376,1102
2dcnn_mc_d3_e10000,32,67.55,65.96,1.59,3,10000,69.13,62.79,6.34,0.000005,2025-08-22 16:22:47,1713,765,1556,922
2dcnn_mc_d1_e5000,31,59.76,60.77,-1.01,1,5000,54.64,66.91,-12.27,0.000005,2025-08-22 16:22:49,1354,1124,1658,820
2dcnn_mc_d3_e5000,31,67.44,64.95,2.49,3,5000,64.89,65.01,-0.12,0.000005,2025-08-22 16:22:51,1608,870,1611,867
2dcnn_mc_d3_e20000,20,66.72,65.86,0.87,3,20000,82.32,49.39,32.93,0.000007,2025-08-22 16:23:11,2040,438,1224,1254
2dcnn_mc_d3_e10000,33,67.11,65.54,1.57,3,10000,81.52,49.56,31.96,0.000005,2025-08-22 16:23:21,2020,458,1228,1250
2dcnn_mc_d1_e5000,32,60.28,60.51,-0.23,1,5000,53.43,67.59,-14.16,0.000005,2025-08-22 16:23:27,1324,1154,1675,803
2dcnn_mc_d5_e20000,6,68.27,66.02,2.24,5,20000,69.29,62.75,6.54,0.000009,2025-08-22 16:23:28,1717,761,1555,923
2dcnn_mc_d3_e5000,32,67.42,65.19,2.23,3,5000,66.30,64.08,2.22,0.000005,2025-08-22 16:23:29,1643,835,1588,890
2dcnn_mc_d1_e10000,22,60.35,61.10,-0.75,1,10000,66.14,56.05,10.09,0.000006,2025-08-22 16:23:36,1639,839,1389,1089
2dcnn_mc_d3_e10000,34,66.56,65.90,0.66,3,10000,77.85,53.95,23.89,0.000005,2025-08-22 16:23:55,1929,549,1337,1141
2dcnn_mc_d1_e5000,33,60.86,60.59,0.27,1,5000,56.50,64.69,-8.19,0.000005,2025-08-22 16:24:06,1400,1078,1603,875
2dcnn_mc_d3_e20000,21,67.08,62.67,4.40,3,20000,91.93,33.41,58.51,0.000007,2025-08-22 16:24:07,2278,200,828,1650
2dcnn_mc_d1_e20000,14,60.73,62.05,-1.32,1,20000,65.70,58.39,7.30,0.000008,2025-08-22 16:24:08,1628,850,1447,1031
2dcnn_mc_d3_e5000,33,67.22,65.17,2.05,3,5000,68.04,62.31,5.73,0.000005,2025-08-22 16:24:08,1686,792,1544,934
2dcnn_mc_d5_e20000,7,69.45,66.20,3.25,5,20000,60.73,71.67,-10.94,0.000009,2025-08-22 16:24:23,1505,973,1776,702
2dcnn_mc_d3_e10000,35,67.69,65.05,2.64,3,10000,84.42,45.68,38.74,0.000005,2025-08-22 16:24:29,2092,386,1132,1346
2dcnn_mc_d1_e10000,23,60.54,61.26,-0.72,1,10000,64.12,58.39,5.73,0.000006,2025-08-22 16:24:32,1589,889,1447,1031
2dcnn_mc_d1_e5000,34,61.08,60.59,0.49,1,5000,53.39,67.80,-14.41,0.000005,2025-08-22 16:24:45,1323,1155,1680,798
2dcnn_mc_d3_e5000,34,67.68,65.33,2.35,3,5000,79.38,51.29,28.09,0.000005,2025-08-22 16:24:47,1967,511,1271,1207
2dcnn_mc_d3_e20000,22,67.28,66.77,0.52,3,20000,73.28,60.25,13.03,0.000006,2025-08-22 16:25:02,1816,662,1493,985
2dcnn_mc_d3_e10000,36,68.25,65.64,2.61,3,10000,77.40,53.87,23.53,0.000005,2025-08-22 16:25:03,1918,560,1335,1143
2dcnn_mc_d5_e20000,8,70.86,66.40,4.45,5,20000,77.48,55.33,22.15,0.000009,2025-08-22 16:25:18,1920,558,1371,1107
2dcnn_mc_d1_e5000,35,59.88,60.94,-1.06,1,5000,59.93,61.95,-2.02,0.000005,2025-08-22 16:25:23,1485,993,1535,943
2dcnn_mc_d3_e5000,35,66.52,65.60,0.92,3,5000,68.12,63.08,5.04,0.000005,2025-08-22 16:25:26,1688,790,1563,915
2dcnn_mc_d1_e10000,24,60.98,60.86,0.12,1,10000,64.97,56.74,8.23,0.000006,2025-08-22 16:25:29,1610,868,1406,1072
2dcnn_mc_d3_e10000,37,67.70,66.02,1.68,3,10000,77.20,54.84,22.36,0.000005,2025-08-22 16:25:37,1913,565,1359,1119
2dcnn_mc_d1_e20000,15,61.05,62.15,-1.10,1,20000,66.99,57.30,9.69,0.000007,2025-08-22 16:25:39,1660,818,1420,1058
2dcnn_mc_d3_e20000,23,67.11,66.91,0.21,3,20000,69.21,64.61,4.60,0.000006,2025-08-22 16:25:58,1715,763,1601,877
2dcnn_mc_d1_e5000,36,60.94,60.94,0.00,1,5000,57.02,64.85,-7.83,0.000005,2025-08-22 16:26:02,1413,1065,1607,871
2dcnn_mc_d3_e5000,36,68.20,65.31,2.89,3,5000,62.59,68.04,-5.45,0.000005,2025-08-22 16:26:04,1551,927,1686,792
2dcnn_mc_d3_e10000,38,67.55,65.82,1.73,3,10000,80.15,51.49,28.65,0.000005,2025-08-22 16:26:11,1986,492,1276,1202
2dcnn_mc_d5_e20000,9,71.49,63.60,7.89,5,20000,45.72,81.48,-35.75,0.000008,2025-08-22 16:26:13,1133,1345,2019,459
2dcnn_mc_d1_e10000,25,61.27,60.94,0.33,1,10000,63.68,58.19,5.49,0.000006,2025-08-22 16:26:25,1578,900,1442,1036
2dcnn_mc_d1_e5000,37,60.94,60.69,0.25,1,5000,55.29,66.10,-10.82,0.000005,2025-08-22 16:26:41,1370,1108,1638,840
2dcnn_mc_d3_e5000,37,67.26,65.66,1.60,3,5000,66.06,65.25,0.81,0.000005,2025-08-22 16:26:43,1637,841,1617,861
2dcnn_mc_d3_e10000,39,68.60,66.57,2.03,3,10000,74.90,58.23,16.67,0.000005,2025-08-22 16:26:45,1856,622,1443,1035
2dcnn_mc_d3_e20000,24,67.51,66.49,1.02,3,20000,65.70,67.27,-1.57,0.000006,2025-08-22 16:26:53,1628,850,1667,811
2dcnn_mc_d5_e20000,10,72.97,64.67,8.31,5,20000,86.48,42.86,43.62,0.000008,2025-08-22 16:27:09,2143,335,1062,1416
2dcnn_mc_d1_e20000,16,61.16,61.95,-0.79,1,20000,70.98,52.91,18.08,0.000007,2025-08-22 16:27:11,1759,719,1311,1167
2dcnn_mc_d3_e10000,40,68.09,65.96,2.13,3,10000,80.35,51.57,28.77,0.000004,2025-08-22 16:27:19,1991,487,1278,1200
2dcnn_mc_d1_e5000,38,61.16,60.98,0.18,1,5000,56.34,65.62,-9.28,0.000005,2025-08-22 16:27:19,1396,1082,1626,852
2dcnn_mc_d3_e5000,38,68.68,65.56,3.12,3,5000,68.20,62.91,5.29,0.000005,2025-08-22 16:27:21,1690,788,1559,919
2dcnn_mc_d1_e10000,26,60.96,60.96,0.00,1,10000,63.32,58.60,4.72,0.000006,2025-08-22 16:27:22,1569,909,1452,1026
2dcnn_mc_d3_e20000,25,67.53,66.57,0.96,3,20000,69.85,63.28,6.58,0.000006,2025-08-22 16:27:49,1731,747,1568,910
2dcnn_mc_d3_e10000,41,68.54,66.04,2.50,3,10000,73.89,58.19,15.70,0.000004,2025-08-22 16:27:53,1831,647,1442,1036
2dcnn_mc_d1_e5000,39,60.16,60.67,-0.51,1,5000,56.86,64.49,-7.63,0.000005,2025-08-22 16:27:58,1409,1069,1598,880
2dcnn_mc_d3_e5000,39,67.60,65.11,2.49,3,5000,65.17,65.05,0.12,0.000005,2025-08-22 16:28:00,1615,863,1612,866
2dcnn_mc_d5_e20000,11,74.10,64.29,9.81,5,20000,86.84,41.73,45.12,0.000008,2025-08-22 16:28:04,2152,326,1034,1444
2dcnn_mc_d1_e10000,27,61.43,61.04,0.39,1,10000,63.64,58.43,5.21,0.000006,2025-08-22 16:28:19,1577,901,1448,1030
2dcnn_mc_d3_e10000,42,68.09,66.32,1.77,3,10000,74.01,58.64,15.38,0.000004,2025-08-22 16:28:27,1834,644,1453,1025
2dcnn_mc_d1_e5000,40,61.06,60.86,0.20,1,5000,56.86,64.85,-7.99,0.000004,2025-08-22 16:28:37,1409,1069,1607,871
2dcnn_mc_d3_e5000,40,67.96,65.21,2.75,3,5000,68.36,62.07,6.30,0.000004,2025-08-22 16:28:38,1694,784,1538,940
2dcnn_mc_d1_e20000,17,61.02,62.03,-1.00,1,20000,69.21,54.84,14.37,0.000007,2025-08-22 16:28:41,1715,763,1359,1119
2dcnn_mc_d3_e20000,26,67.67,66.44,1.23,3,20000,85.71,47.18,38.54,0.000006,2025-08-22 16:28:44,2124,354,1169,1309
2dcnn_mc_d5_e20000,12,75.59,66.14,9.45,5,20000,63.32,68.97,-5.65,0.000008,2025-08-22 16:29:00,1569,909,1709,769
2dcnn_mc_d3_e10000,43,68.40,66.30,2.10,3,10000,72.07,60.53,11.54,0.000004,2025-08-22 16:29:01,1786,692,1500,978
2dcnn_mc_d1_e10000,28,60.87,61.22,-0.35,1,10000,66.30,56.13,10.17,0.000006,2025-08-22 16:29:15,1643,835,1391,1087
2dcnn_mc_d1_e5000,41,60.66,60.75,-0.09,1,5000,53.31,68.20,-14.89,0.000004,2025-08-22 16:29:16,1321,1157,1690,788
2dcnn_mc_d3_e5000,41,68.06,65.82,2.24,3,5000,72.15,59.48,12.67,0.000004,2025-08-22 16:29:17,1788,690,1474,1004
2dcnn_mc_d3_e10000,44,68.11,66.24,1.87,3,10000,65.66,66.83,-1.17,0.000004,2025-08-22 16:29:35,1627,851,1656,822
2dcnn_mc_d3_e20000,27,67.81,66.95,0.87,3,20000,76.35,57.55,18.81,0.000006,2025-08-22 16:29:39,1892,586,1426,1052
2dcnn_mc_d1_e5000,42,60.64,61.06,-0.42,1,5000,59.40,62.71,-3.31,0.000004,2025-08-22 16:29:54,1472,1006,1554,924
2dcnn_mc_d5_e20000,13,76.92,65.86,11.06,5,20000,64.16,67.55,-3.39,0.000008,2025-08-22 16:29:55,1590,888,1674,804
2dcnn_mc_d3_e5000,42,67.74,65.74,2.00,3,5000,77.16,54.32,22.84,0.000004,2025-08-22 16:29:56,1912,566,1346,1132
2dcnn_mc_d3_e10000,45,68.12,66.51,1.61,3,10000,81.84,51.17,30.67,0.000004,2025-08-22 16:30:09,2028,450,1268,1210
2dcnn_mc_d1_e10000,29,61.05,60.90,0.15,1,10000,64.53,57.26,7.26,0.000006,2025-08-22 16:30:13,1599,879,1419,1059
2dcnn_mc_d1_e20000,18,61.18,62.13,-0.95,1,20000,70.70,53.55,17.15,0.000007,2025-08-22 16:30:13,1752,726,1327,1151
2dcnn_mc_d1_e5000,43,60.74,61.10,-0.36,1,5000,57.63,64.57,-6.94,0.000004,2025-08-22 16:30:33,1428,1050,1600,878
2dcnn_mc_d3_e20000,28,67.75,64.55,3.21,3,20000,90.31,38.78,51.53,0.000006,2025-08-22 16:30:34,2238,240,961,1517
2dcnn_mc_d3_e5000,43,68.38,65.74,2.64,3,5000,73.45,58.03,15.42,0.000004,2025-08-22 16:30:35,1820,658,1438,1040
2dcnn_mc_d3_e10000,46,68.70,66.22,2.48,3,10000,77.56,54.88,22.68,0.000004,2025-08-22 16:30:43,1922,556,1360,1118
2dcnn_mc_d5_e20000,14,77.92,66.14,11.78,5,20000,78.53,53.75,24.78,0.000008,2025-08-22 16:30:50,1946,532,1332,1146
2dcnn_mc_d1_e10000,30,61.44,61.38,0.06,1,10000,68.60,54.16,14.45,0.000005,2025-08-22 16:31:10,1700,778,1342,1136
2dcnn_mc_d1_e5000,44,60.84,60.75,0.09,1,5000,53.95,67.55,-13.60,0.000004,2025-08-22 16:31:11,1337,1141,1674,804
2dcnn_mc_d3_e5000,44,68.72,65.36,3.36,3,5000,74.74,55.97,18.77,0.000004,2025-08-22 16:31:13,1852,626,1387,1091
2dcnn_mc_d3_e10000,47,68.81,66.69,2.12,3,10000,75.50,57.87,17.64,0.000004,2025-08-22 16:31:17,1871,607,1434,1044
2dcnn_mc_d3_e20000,29,68.53,66.67,1.86,3,20000,84.75,48.59,36.16,0.000006,2025-08-22 16:31:30,2100,378,1204,1274
2dcnn_mc_d1_e20000,19,61.05,62.19,-1.14,1,20000,68.16,56.21,11.95,0.000007,2025-08-22 16:31:44,1689,789,1393,1085
2dcnn_mc_d5_e20000,15,79.58,62.89,16.68,5,20000,48.59,77.20,-28.61,0.000007,2025-08-22 16:31:46,1204,1274,1913,565
2dcnn_mc_d1_e5000,45,61.36,60.92,0.44,1,5000,56.13,65.70,-9.56,0.000004,2025-08-22 16:31:50,1391,1087,1628,850
2dcnn_mc_d3_e10000,48,68.77,66.20,2.57,3,10000,80.83,51.57,29.26,0.000004,2025-08-22 16:31:51,2003,475,1278,1200
2dcnn_mc_d3_e5000,45,69.18,65.70,3.48,3,5000,72.03,59.36,12.67,0.000004,2025-08-22 16:31:52,1785,693,1471,1007
2dcnn_mc_d1_e10000,31,61.62,61.12,0.50,1,10000,65.78,56.46,9.32,0.000005,2025-08-22 16:32:06,1630,848,1399,1079
2dcnn_mc_d3_e10000,49,69.03,66.79,2.24,3,10000,68.85,64.73,4.12,0.000004,2025-08-22 16:32:25,1706,772,1604,874
2dcnn_mc_d3_e20000,30,68.46,67.57,0.89,3,20000,78.45,56.70,21.75,0.000005,2025-08-22 16:32:25,1944,534,1405,1073
2dcnn_mc_d1_e5000,46,61.24,60.86,0.38,1,5000,59.24,62.47,-3.23,0.000004,2025-08-22 16:32:28,1468,1010,1548,930
2dcnn_mc_d3_e5000,46,68.44,66.00,2.44,3,5000,72.64,59.36,13.28,0.000004,2025-08-22 16:32:31,1800,678,1471,1007
2dcnn_mc_d5_e20000,16,80.69,63.92,16.76,5,20000,87.01,40.84,46.17,0.000007,2025-08-22 16:32:41,2156,322,1012,1466
2dcnn_mc_d3_e10000,50,68.58,66.61,1.97,3,10000,78.13,55.08,23.04,0.000004,2025-08-22 16:32:59,1936,542,1365,1113
2dcnn_mc_d1_e10000,32,61.30,61.20,0.10,1,10000,65.38,57.02,8.35,0.000005,2025-08-22 16:33:03,1620,858,1413,1065
2dcnn_mc_d1_e5000,47,61.36,61.02,0.34,1,5000,58.51,63.52,-5.00,0.000004,2025-08-22 16:33:07,1450,1028,1574,904
2dcnn_mc_d3_e5000,47,68.52,65.62,2.90,3,5000,76.07,55.17,20.90,0.000004,2025-08-22 16:33:09,1885,593,1367,1111
2dcnn_mc_d1_e20000,20,61.08,62.45,-1.37,1,20000,68.72,56.17,12.55,0.000007,2025-08-22 16:33:15,1703,775,1392,1086
2dcnn_mc_d3_e20000,31,68.27,66.91,1.36,3,20000,81.68,52.14,29.54,0.000005,2025-08-22 16:33:20,2024,454,1292,1186
2dcnn_mc_d3_e10000,51,68.70,66.79,1.91,3,10000,77.64,55.93,21.71,0.000004,2025-08-22 16:33:33,1924,554,1386,1092
2dcnn_mc_d5_e20000,17,82.16,66.59,15.57,5,20000,72.80,60.37,12.43,0.000007,2025-08-22 16:33:37,1804,674,1496,982
2dcnn_mc_d1_e5000,48,61.26,60.88,0.38,1,5000,57.14,64.61,-7.47,0.000004,2025-08-22 16:33:46,1416,1062,1601,877
2dcnn_mc_d3_e5000,48,68.38,65.21,3.17,3,5000,61.95,68.48,-6.54,0.000004,2025-08-22 16:33:48,1535,943,1697,781
2dcnn_mc_d1_e10000,33,61.80,61.54,0.26,1,10000,66.59,56.50,10.09,0.000005,2025-08-22 16:34:00,1650,828,1400,1078
2dcnn_mc_d3_e10000,52,69.68,66.71,2.97,3,10000,81.88,51.53,30.35,0.000003,2025-08-22 16:34:07,2029,449,1277,1201
2dcnn_mc_d3_e20000,32,68.50,67.45,1.05,3,20000,71.47,63.44,8.03,0.000005,2025-08-22 16:34:16,1771,707,1572,906
2dcnn_mc_d1_e5000,49,60.22,60.71,-0.49,1,5000,57.79,63.64,-5.85,0.000004,2025-08-22 16:34:24,1432,1046,1577,901
2dcnn_mc_d3_e5000,49,68.48,65.70,2.78,3,5000,74.62,56.78,17.84,0.000004,2025-08-22 16:34:27,1849,629,1407,1071
2dcnn_mc_d5_e20000,18,83.17,65.27,17.90,5,20000,69.09,61.46,7.63,0.000007,2025-08-22 16:34:32,1712,766,1523,955
2dcnn_mc_d3_e10000,53,69.30,66.63,2.67,3,10000,79.18,54.08,25.10,0.000003,2025-08-22 16:34:41,1962,516,1340,1138
2dcnn_mc_d1_e20000,21,61.28,62.59,-1.31,1,20000,68.24,56.94,11.30,0.000007,2025-08-22 16:34:46,1691,787,1411,1067
2dcnn_mc_d1_e10000,34,61.48,61.38,0.10,1,10000,66.71,56.05,10.65,0.000005,2025-08-22 16:34:57,1653,825,1389,1089
2dcnn_mc_d1_e5000,50,61.24,61.00,0.24,1,5000,60.21,61.78,-1.57,0.000004,2025-08-22 16:35:02,1492,986,1531,947
2dcnn_mc_d3_e5000,50,68.28,65.88,2.40,3,5000,74.94,56.82,18.12,0.000004,2025-08-22 16:35:06,1857,621,1408,1070
2dcnn_mc_d3_e20000,33,68.45,67.29,1.16,3,20000,83.33,51.25,32.08,0.000005,2025-08-22 16:35:11,2065,413,1270,1208
2dcnn_mc_d3_e10000,54,68.92,66.67,2.25,3,10000,78.05,55.29,22.76,0.000003,2025-08-22 16:35:15,1934,544,1370,1108
2dcnn_mc_d5_e20000,19,84.40,63.90,20.50,5,20000,55.21,72.60,-17.39,0.000007,2025-08-22 16:35:27,1368,1110,1799,679
2dcnn_mc_d1_e5000,51,61.24,61.06,0.18,1,5000,60.65,61.46,-0.81,0.000004,2025-08-22 16:35:41,1503,975,1523,955
2dcnn_mc_d3_e5000,51,68.76,64.55,4.21,3,5000,84.18,44.92,39.27,0.000004,2025-08-22 16:35:44,2086,392,1113,1365
2dcnn_mc_d3_e10000,55,69.64,66.55,3.09,3,10000,71.71,61.38,10.33,0.000003,2025-08-22 16:35:49,1777,701,1521,957
2dcnn_mc_d1_e10000,35,61.46,61.60,-0.14,1,10000,68.97,54.24,14.73,0.000005,2025-08-22 16:35:53,1709,769,1344,1134
2dcnn_mc_d3_e20000,34,68.74,66.69,2.05,3,20000,82.93,50.44,32.49,0.000005,2025-08-22 16:36:06,2055,423,1250,1228
2dcnn_mc_d1_e20000,22,60.97,62.23,-1.26,1,20000,67.68,56.78,10.90,0.000006,2025-08-22 16:36:17,1677,801,1407,1071
2dcnn_mc_d1_e5000,52,61.78,60.35,1.43,1,5000,56.42,64.29,-7.87,0.000003,2025-08-22 16:36:20,1398,1080,1593,885
2dcnn_mc_d5_e20000,20,85.50,65.15,20.35,5,20000,72.92,57.38,15.54,0.000007,2025-08-22 16:36:22,1807,671,1422,1056
2dcnn_mc_d3_e10000,56,69.45,66.99,2.46,3,10000,74.82,59.16,15.66,0.000003,2025-08-22 16:36:23,1854,624,1466,1012
2dcnn_mc_d3_e5000,52,69.80,66.10,3.70,3,5000,71.03,61.18,9.85,0.000003,2025-08-22 16:36:23,1760,718,1516,962
2dcnn_mc_d1_e10000,36,61.17,61.54,-0.37,1,10000,69.85,53.23,16.63,0.000005,2025-08-22 16:36:50,1731,747,1319,1159
2dcnn_mc_d3_e10000,57,69.11,66.99,2.12,3,10000,73.00,60.98,12.03,0.000003,2025-08-22 16:36:57,1809,669,1511,967
2dcnn_mc_d1_e5000,53,61.52,61.00,0.52,1,5000,57.18,64.81,-7.63,0.000003,2025-08-22 16:36:58,1417,1061,1606,872
2dcnn_mc_d3_e20000,35,68.84,67.41,1.43,3,20000,81.96,52.87,29.10,0.000005,2025-08-22 16:37:02,2031,447,1310,1168
2dcnn_mc_d3_e5000,53,69.06,65.31,3.75,3,5000,67.23,63.40,3.83,0.000003,2025-08-22 16:37:02,1666,812,1571,907
2dcnn_mc_d5_e20000,21,86.72,63.90,22.81,5,20000,80.19,47.62,32.57,0.000007,2025-08-22 16:37:18,1987,491,1180,1298
2dcnn_mc_d3_e10000,58,69.13,66.46,2.67,3,10000,73.33,59.60,13.72,0.000003,2025-08-22 16:37:31,1817,661,1477,1001
2dcnn_mc_d1_e5000,54,61.78,61.16,0.62,1,5000,62.67,59.64,3.03,0.000003,2025-08-22 16:37:37,1553,925,1478,1000
2dcnn_mc_d3_e5000,54,68.92,64.85,4.07,3,5000,60.57,69.13,-8.56,0.000003,2025-08-22 16:37:41,1501,977,1713,765
2dcnn_mc_d1_e10000,37,61.22,61.56,-0.34,1,10000,70.46,52.66,17.80,0.000005,2025-08-22 16:37:47,1746,732,1305,1173
2dcnn_mc_d1_e20000,23,61.52,62.39,-0.87,1,20000,66.30,58.47,7.83,0.000006,2025-08-22 16:37:48,1643,835,1449,1029
2dcnn_mc_d3_e20000,36,68.55,67.84,0.71,3,20000,73.45,62.23,11.22,0.000005,2025-08-22 16:37:56,1820,658,1542,936
2dcnn_mc_d3_e10000,59,69.44,66.75,2.69,3,10000,70.70,62.79,7.91,0.000003,2025-08-22 16:38:05,1752,726,1556,922
2dcnn_mc_d5_e20000,22,87.22,62.43,24.79,5,20000,85.96,38.90,47.05,0.000006,2025-08-22 16:38:13,2130,348,964,1514
2dcnn_mc_d1_e5000,55,61.44,61.00,0.44,1,5000,60.45,61.54,-1.09,0.000003,2025-08-22 16:38:16,1498,980,1525,953
2dcnn_mc_d3_e5000,55,68.82,65.96,2.86,3,5000,68.16,63.76,4.40,0.000003,2025-08-22 16:38:20,1689,789,1580,898
2dcnn_mc_d3_e10000,60,69.60,67.27,2.33,3,10000,77.85,56.70,21.15,0.000003,2025-08-22 16:38:39,1929,549,1405,1073
2dcnn_mc_d1_e10000,38,61.66,61.60,0.06,1,10000,68.97,54.24,14.73,0.000005,2025-08-22 16:38:44,1709,769,1344,1134
2dcnn_mc_d3_e20000,37,69.22,64.29,4.93,3,20000,90.80,37.77,53.03,0.000005,2025-08-22 16:38:51,2250,228,936,1542
2dcnn_mc_d1_e5000,56,60.68,60.94,-0.26,1,5000,58.88,62.99,-4.12,0.000003,2025-08-22 16:38:54,1459,1019,1561,917
2dcnn_mc_d3_e5000,56,69.14,64.45,4.69,3,5000,60.29,68.60,-8.31,0.000003,2025-08-22 16:38:59,1494,984,1700,778
2dcnn_mc_d5_e20000,23,88.48,60.25,28.23,5,20000,38.22,82.28,-44.07,0.000006,2025-08-22 16:39:08,947,1531,2039,439
2dcnn_mc_d3_e10000,61,69.50,66.97,2.53,3,10000,73.97,59.97,14.00,0.000003,2025-08-22 16:39:13,1833,645,1486,992
2dcnn_mc_d1_e20000,24,61.62,62.31,-0.68,1,20000,69.98,54.64,15.33,0.000006,2025-08-22 16:39:19,1734,744,1354,1124
2dcnn_mc_d1_e5000,57,61.50,60.88,0.62,1,5000,60.05,61.70,-1.65,0.000003,2025-08-22 16:39:33,1488,990,1529,949
2dcnn_mc_d3_e5000,57,69.16,65.09,4.07,3,5000,64.16,66.02,-1.86,0.000003,2025-08-22 16:39:37,1590,888,1636,842
2dcnn_mc_d1_e10000,39,61.60,61.72,-0.12,1,10000,67.51,55.93,11.58,0.000005,2025-08-22 16:39:40,1673,805,1386,1092
2dcnn_mc_d3_e20000,38,68.83,67.41,1.42,3,20000,76.03,58.80,17.23,0.000005,2025-08-22 16:39:46,1884,594,1457,1021
2dcnn_mc_d3_e10000,62,69.38,66.75,2.63,3,10000,75.22,58.27,16.95,0.000003,2025-08-22 16:39:47,1864,614,1444,1034
2dcnn_mc_d5_e20000,24,89.26,60.86,28.40,5,20000,90.48,31.23,59.24,0.000006,2025-08-22 16:40:04,2242,236,774,1704
2dcnn_mc_d1_e5000,58,61.22,61.38,-0.16,1,5000,61.46,61.30,0.16,0.000003,2025-08-22 16:40:12,1523,955,1519,959
2dcnn_mc_d3_e5000,58,69.54,65.98,3.56,3,5000,72.03,59.93,12.11,0.000003,2025-08-22 16:40:17,1785,693,1485,993
2dcnn_mc_d3_e10000,63,69.79,66.87,2.92,3,10000,76.31,57.43,18.89,0.000003,2025-08-22 16:40:21,1891,587,1423,1055
2dcnn_mc_d1_e10000,40,61.84,61.66,0.18,1,10000,69.33,54.00,15.33,0.000004,2025-08-22 16:40:37,1718,760,1338,1140
2dcnn_mc_d3_e20000,39,68.75,67.78,0.98,3,20000,79.46,56.09,23.37,0.000005,2025-08-22 16:40:41,1969,509,1390,1088
2dcnn_mc_d1_e20000,25,61.34,62.67,-1.33,1,20000,69.41,55.93,13.48,0.000006,2025-08-22 16:40:50,1720,758,1386,1092
2dcnn_mc_d1_e5000,59,61.72,60.98,0.74,1,5000,59.81,62.15,-2.34,0.000003,2025-08-22 16:40:51,1482,996,1540,938
